"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"22/10/2024";4868557380;"BA";"Nota Fiscal";"073101";1;"Outros Recursos";20220000;"Produção de programas de rádio, televisão ou vídeo";1;"Financeiro";19;"PIX";63053360;45887657;"31/07/2024";"FIMAGEM E EDIÇÃO DE VIDEOS NA CONVENÇÃO UNIAO BRAS";"16000,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"18/10/2024";4868536967;"BA";"Outro";"963167";1;"Outros Recursos";20040000;"Locação/cessão de bens imóveis";1;"Financeiro";1;"Transferência eletrônica";62601207;45481885;"15/10/2024";"LOCAÇÃO DE BEM IMÓVEL PARA INSTALAÇÃO DO COMITÊ CA";"4000,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"19/10/2024";4868535390;"BA";"Outro";"101501";1;"Outros Recursos";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";62502094;45391917;"15/10/2024";"PRESTAÇÃO DE SERVIÇOS CONTABEIS";"500,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"18/10/2024";4868550465;"BA";"Recibo";"14102024";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";62498378;45388889;"14/10/2024";"SERVICO DE DIGITACAO DE DOCUMENTOS";"22,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"22/10/2024";4868557380;"BA";"Nota Fiscal";"073102";1;"Outros Recursos";20130000;"Publicidade por jornais e revistas";1;"Financeiro";19;"PIX";63053362;45887658;"31/07/2024";"PUBLICIDADE EM JORNAL EDITAL DA CONVENÇÃO UNIOA BR";"200,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"22/10/2024";4868544323;"BA";"Outro";"101701";1;"Outros Recursos";20360001;"Serviços advocatícios";1;"Financeiro";19;"PIX";62950567;45790072;"17/10/2024";"CONTRATO DE PRESTAÇÃO DE SERVIÇOS ADVOCATICIOS";"500,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Regularização da Omissão";"14/10/2025";4962794477;"BA";"Nota Fiscal";"100205";2;"Fundo Especial de Financiamento de Campanha";20360001;"Serviços advocatícios";1;"Financeiro";19;"PIX";73025063;55476656;"02/10/2024";"SERVIÇOS ADVOCATICIOS";"400,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"05/11/2024";4868377090;"BA";"Nota Fiscal";"015557";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";1;"Transferência eletrônica";66080278;48706271;"31/10/2024";"LOC. DE VAN C/ MOTORISTA TRANSP. POPULARES, 29/09";"176,80"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"02/11/2024";4868538346;"BA";"Recibo";"01";1;"Outros Recursos";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";65418600;48077266;"23/10/2024";"CONSULTORIA CONTABIL";"2000,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"02/11/2024";4868538346;"BA";"Recibo";"02";1;"Outros Recursos";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";65418600;48077267;"23/10/2024";"CONSULTORIA CONTABIL";"400,00"
