"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"05/11/2024";4995704622;"ES";"Outro";"1241029667773";1;"Outros Recursos";20360001;"Serviços advocatícios";1;"Financeiro";19;"PIX";65943573;48571752;"31/10/2024";"SER ADVOCAT 16/08 A 05/11 VER ANNA DALVA | SER ADVOCAT 16/08 A 05/11 VER CARLOS OSMAR | SER ADVOCAT 16/08 A 05/11 VER ELDER BIANCARDI | SER ADVOCAT 16/08 A 05/11 VER ELIZEU LUIZ | SER ADVOCAT 16/08 A 05/11 VER GLAUCIA MARA | SER ADVOCAT 16/08 A 05/11...";"12000,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"01/11/2024";5038227706;"ES";"Nota Fiscal";"850001";1;"Outros Recursos";20110000;"Publicidade por adesivos";1;"Financeiro";0;"Cheque";65247510;47919188;"11/10/2024";"ADESIVO 30X10 ANDREA | ADESIVO 30X10 CRISTINE | ADESIVO 30X10 DAVI  | ADESIVO 30X10 DEZINHA | ADESIVO 30X10 GUTO | ADESIVO 30X10 NELSON | ADESIVO 30X10 NIKE | ADESIVO 30X10 THIAGO | ADESIVO 30X10 TUTU CACHORRO QUENTE | ADESIVO 30X10 WESLEY";"1300,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"05/11/2024";4868535959;"ES";"Outro";"1241130491637";1;"Outros Recursos";20360001;"Serviços advocatícios";1;"Financeiro";19;"PIX";66660636;49253958;"04/11/2024";"SER ADVOCAT 16/08 A 05/11 VER BARBARA CAZE | SER ADVOCAT 16/08 A 05/11 VER DIJALMA DA SILVA | SER ADVOCAT 16/08 A 05/11 VER ELENILDA MARCELINO | SER ADVOCAT 16/08 A 05/11 VER ELIANE P TURINI | SER ADVOCAT 16/08 A 05/11 VER GENEZILDO FAVERO | SER ADVO...";"12000,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"05/11/2024";4868542439;"ES";"#NULO";"554232000048865";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";66792194;49380392;"09/09/2024";"#NULO";"1000,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"03/07/2025";4868542441;"ES";"#NULO";"01";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";72723937;55124816;"27/09/2024";"#NULO";"3000,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"05/11/2024";4868542439;"ES";"#NULO";"0903333";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";66792476;49380149;"03/09/2024";"#NULO";"4000,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"03/07/2025";4868542441;"ES";"#NULO";"100408";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";72722463;55124872;"04/10/2024";"#NULO";"1000,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"27/01/2025";4868542434;"ES";"#NULO";"1240921355041";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";71484717;53858551;"13/09/2024";"#NULO";"1000,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"30/10/2024";5018634417;"ES";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";64566836;47290968;"24/10/2024";"TARIFA BANCARIA";"199,80"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"03/07/2025";4868542441;"ES";"#NULO";"090403";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";72723632;55122426;"04/09/2024";"#NULO";"3300,00"
