"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"11/06/2025";4868542077;"TO";"Outro";"100101";2;"Fundo Especial de Financiamento de Campanha";20360002;"Serviços contábeis";1;"Financeiro";19;"PIX";72593683;54987594;"01/10/2024";"ASSESSORIA CONTÁBIL NO PLEITO ELEITORAL DE 2024";"13000,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"11/06/2025";4868542077;"TO";"Outro";"92502";2;"Fundo Especial de Financiamento de Campanha";20360001;"Serviços advocatícios";1;"Financeiro";1;"Transferência eletrônica";72593746;54987660;"25/09/2024";"ASSESSORIA JURIDICA NO PLEITO ELEITORAL DE 2024";"79000,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"11/06/2025";4868542077;"TO";"Outro";"92501";2;"Fundo Especial de Financiamento de Campanha";20360001;"Serviços advocatícios";1;"Financeiro";1;"Transferência eletrônica";72593746;54987659;"25/09/2024";"ASSESSORIA JURIDICA NO PLEITO ELEITORAL DE 2024";"21000,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"11/06/2025";4868542077;"TO";"Outro";"92502";2;"Fundo Especial de Financiamento de Campanha";20360001;"Serviços advocatícios";1;"Financeiro";1;"Transferência eletrônica";72593746;54987658;"25/09/2024";"ASSESSORIA JURIDICA NO PLEITO ELEITORAL DE 2024";"40000,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"03/12/2024";5071134220;"TO";"Nota Fiscal";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20360001;"Serviços advocatícios";1;"Financeiro";8;"Débito em conta";65212281;47885353;"12/09/2024";"SERVIÇOS DE ASSESSORIA JURIDICA";"10000,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"03/12/2024";5071134220;"TO";"Nota Fiscal";"0001";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";1;"Transferência eletrônica";65212272;47885362;"04/10/2024";"GASOLINA COMUM";"1600,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"05/11/2024";5020987843;"TO";"Nota Fiscal";"4D22E9EE16CF5E51";1;"Outros Recursos";20070000;"Locação/cessão de bens móveis (exceto veículos)";1;"Financeiro";19;"PIX";66109623;48734988;"26/09/2024";"LOCAÇÃO DE 400 CADEIRAS";"1200,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"05/11/2024";5058796388;"TO";"Outro";"001";1;"Outros Recursos";20270000;"Diversas a especificar";1;"Financeiro";19;"PIX";65897513;48531301;"09/08/2024";"SERVIÇOS LOCUTOR (CONVENÇÃO DE CAMPANHA) MUNICIPAL";"800,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"05/11/2024";5058796388;"TO";"Outro";"138";1;"Outros Recursos";20060000;"Publicidade por carros de som";1;"Financeiro";19;"PIX";65897508;48531302;"13/08/2024";"PUBLICIDADDE DE CARRO SOM, CONVITE CONVENCAO.";"700,00"
"14/04/2026";"23:00:12";2024;2;"Ordinária";"Final";"31/10/2024";5146927059;"TO";"Nota Fiscal";"102101";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";64845814;47554153;"21/10/2024";"CONFECÇÃO DE 01 BANER 5X1,50 METROS - REPUBLICANOS";"200,00"
