"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262633136;"ES";"#NULO";"211813563197";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";50761059;36902576;"14/09/2022";"#NULO";"50000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262633136;"ES";"#NULO";"2118135631977";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";50761099;36902540;"31/08/2022";"#NULO";"100000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"19/11/2022";3262627471;"ES";"Nota Fiscal";"1092737";2;"Fundo Especial de Financiamento de Campanha";20110000;"Publicidade por adesivos";1;"Financeiro";1;"Transferência eletrônica";50827765;36983574;"16/09/2022";"ADESIVOS 0·45X0·10";"7500,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"05/06/2023";3262627939;"ES";"#NULO";"075562539";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";51819650;38178651;"22/08/2022";"#NULO";"80000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"05/06/2023";3262627939;"ES";"#NULO";"974307";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";51819511;38179800;"13/09/2022";"#NULO";"2103637,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Regularização da Omissão";"11/03/2026";3262627662;"ES";"#NULO";"00159368";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";73215718;55670900;"20/09/2022";"#NULO";"15000,15"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"19/11/2022";3262627471;"ES";"Nota Fiscal";"3133332";2;"Fundo Especial de Financiamento de Campanha";20060000;"Publicidade por carros de som";1;"Financeiro";1;"Transferência eletrônica";50827633;36983653;"01/11/2022";"LOCACAO MINI TRIO";"400,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262728048;"ES";"Outro";"01";0;"Fundo Partidário";20010000;"Despesas com pessoal";1;"Financeiro";1;"Transferência eletrônica";50736940;36875990;"29/09/2022";"PANFLETAGEM - MARINETE SANTANA LEPAUS";"600,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262728048;"ES";"Outro";"628227833";0;"Fundo Partidário";20010000;"Despesas com pessoal";1;"Financeiro";1;"Transferência eletrônica";50736857;36875664;"26/09/2022";"PANFLETAGEM CLAUDINEI BARCELLOS";"600,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262728048;"ES";"Outro";"628227833";0;"Fundo Partidário";20010000;"Despesas com pessoal";1;"Financeiro";1;"Transferência eletrônica";50736857;36875665;"22/09/2022";"PANFLETAGEM CLAUDINEI BARCELLOS";"600,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262728048;"ES";"Outro";"1746529";0;"Fundo Partidário";20010000;"Despesas com pessoal";1;"Financeiro";1;"Transferência eletrônica";50736863;36875750;"30/09/2022";"PANFLETAGEM - MIRIAN";"600,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262728048;"ES";"Outro";"1608";0;"Fundo Partidário";20010000;"Despesas com pessoal";1;"Financeiro";1;"Transferência eletrônica";50736677;36875801;"29/09/2022";"PANFLETAGEM - IRENE";"600,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262728048;"ES";"Outro";"13690";0;"Fundo Partidário";20010000;"Despesas com pessoal";1;"Financeiro";1;"Transferência eletrônica";50736689;36875975;"30/09/2022";"PANFLETAGEM NAILDE SANTOS";"600,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262728048;"ES";"Outro";"13690";0;"Fundo Partidário";20010000;"Despesas com pessoal";1;"Financeiro";1;"Transferência eletrônica";50736689;36875976;"22/09/2022";"PANFLETAGEM NAILDE SANTOS";"600,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262728048;"ES";"Outro";"3178294";0;"Fundo Partidário";20010000;"Despesas com pessoal";1;"Financeiro";1;"Transferência eletrônica";50736789;36875758;"03/10/2022";"PANFLETAGEM - RICARDO";"600,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262728048;"ES";"Outro";"1";0;"Fundo Partidário";20010000;"Despesas com pessoal";1;"Financeiro";1;"Transferência eletrônica";50736992;36875871;"11/10/2022";"PANFLETAGEM - VANDERLEI";"1200,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"01/11/2022";3380714167;"ES";"Nota Fiscal";"0001";0;"Fundo Partidário";20360002;"Serviços contábeis";1;"Financeiro";1;"Transferência eletrônica";49202512;35029371;"23/09/2022";"PREST.SERV.CONTB.PREST.CONT 2022 | PREST.SERV.CONTB.PREST.CONT 2022 | PREST.SERV.CONTB.PREST.CONT 2022 | PREST.SERV.CONTB.PREST.CONT 2022 | PREST.SERV.CONTB.PREST.CONT 2022 | PREST.SERV.CONTB.PREST.CONT 2022 | PREST.SERV.CONTB.PREST.CONT 2022 | PREST...";"310000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"01/11/2022";3262635184;"ES";"#NULO";"SN";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";49132436;34940075;"06/09/2022";"#NULO";"35000,00"
