"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"26/11/2025";3262638017;"SC";"Nota Fiscal";"92002";1;"Outros Recursos";20070000;"Locação/cessão de bens móveis (exceto veículos)";1;"Financeiro";1;"Transferência eletrônica";73122425;55609101;"20/09/2022";"LOCAÇÃO DE UMA TELA DE 1·80X1·80 COM PEDESTAL";"100,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262631459;"SC";"#NULO";"550828000051602";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";50735305;36874269;"08/09/2022";"#NULO";"29200,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262631459;"SC";"#NULO";"610828000051602";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";50735279;36874270;"14/09/2022";"#NULO";"29000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262640812;"SC";"Nota Fiscal";"90801";2;"Fundo Especial de Financiamento de Campanha";20360002;"Serviços contábeis";1;"Financeiro";1;"Transferência eletrônica";50719844;36856848;"08/09/2022";"HON. CONTABEIS - ALEX SANDRO GONZAGA STEIN | HON. CONTABEIS - AMAURI SOARES | HON. CONTABEIS - CAROLLINE SARDA LOZ | HON. CONTABEIS - CINTIA MOURA MENDONCA | HON. CONTABEIS - GILSON VIEIRA | HON. CONTABEIS - IZABEL NAZARE CAMPOS | HON. CONTABEIS - JE...";"74968,42"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"01/11/2022";3262633644;"SC";"Nota Fiscal";"91601";1;"Outros Recursos";20360002;"Serviços contábeis";1;"Financeiro";1;"Transferência eletrônica";48954445;34720783;"16/09/2022";"HONORARIOS CONTABEIS";"350,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"21/11/2022";3262631927;"SC";"Nota Fiscal";"100601";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";50898034;37062701;"06/10/2022";"COLINHA";"2480,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"17/10/2022";3262633034;"SC";"Nota Fiscal";"91506";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";46717688;32023147;"15/09/2022";"SONORIZAÇÃO PARA EVENTOS DE CAMPANHA ELEIÇÕES 2022";"4000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"17/10/2022";3262633034;"SC";"Nota Fiscal";"35136895000170";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";46717688;32023148;"23/09/2022";"SONORIZAÇÃO PARA EVENTOS DE CAMPANHA ELEIÇÕES 2022";"3587,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"31/10/2022";3262630909;"SC";"#NULO";"550540000049403";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";48734904;34452352;"27/09/2022";"#NULO";"10000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"07/08/2025";3262641679;"SC";"#NULO";"555443000037886";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";72896039;55326708;"05/09/2022";"#NULO";"30000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"03/11/2022";3380720253;"SC";"Nota Fiscal";"550629000003287";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";1;"Transferência eletrônica";50171942;36213261;"27/10/2022";"50000 UN ELEIÇÃO GEAN MARQUES LOURERIO /RAIMUNDO J";"2550,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262631459;"SC";"#NULO";"615201000027627";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";50735314;36874330;"14/09/2022";"#NULO";"29000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262634984;"SC";"#NULO";"553185000031664";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";50720035;36856860;"02/09/2022";"#NULO";"3054,28"
