"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"24/05/2024";3262628680;"PI";"Outro";"553178000042505";0;"Fundo Partidário";20140000;"Publicidade por materiais impressos";1;"Financeiro";1;"Transferência eletrônica";52377978;38829839;"12/09/2022";"PRAGUIHA 7CM VANICLEUDI DDE M NASCIMENTO QUEIROZ | PRAGUINHA 7CM ANA FLÁVIA TEIXEIRA FIDELIS  | PRAGUINHA 7CM KARLA RODRIGUES BERGER MARINHO  | PRAGUINHA 7CM MARA RAQUEL SOARES DE ALMEIDA | PRAGUINHALUANA MARIA MACHADO BARRADAS | SANTINHO 7X10 ANA FL...";"50470,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262629792;"PI";"#NULO";"38314";0;"Fundo Partidário";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";50696016;36831179;"30/08/2022";"#NULO";"5000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"01/11/2022";3262630638;"PI";"#NULO";"553506000062946";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";49489068;35388069;"24/08/2022";"#NULO";"26412,84"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262629792;"PI";"Nota Fiscal";"34196";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";1;"Transferência eletrônica";50696025;36831163;"27/09/2022";"SERVIÇOS DE MOTORISTA REF. SETEMBRO 2022";"2200,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"31/10/2022";3262940698;"PI";"Nota Fiscal";"093001";1;"Outros Recursos";20360001;"Serviços advocatícios";1;"Financeiro";1;"Transferência eletrônica";48870136;34618507;"30/09/2022";"ASS JURIDICA PREST CONTAS ELEICAO 2022";"1000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"24/05/2024";3262628680;"PI";"Outro";"553178000029260";0;"Fundo Partidário";20360001;"Serviços advocatícios";1;"Financeiro";1;"Transferência eletrônica";52377940;38829596;"09/09/2022";"SERVIÇO ADVOCATICIOS  CONF CONTRATO";"2900,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"25/03/2024";3262629475;"PI";"#NULO";"613506000063004";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";52307104;38745901;"26/08/2022";"#NULO";"20000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"25/03/2024";3262629475;"PI";"#NULO";"553506000063004";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";52307358;38745918;"15/09/2022";"#NULO";"20000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"07/02/2024";3262629042;"PI";"Outro";"102502";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";1;"Transferência eletrônica";52270193;38701961;"25/10/2022";"SERVIÇO DE CABO ELEITORAL N. 0042022";"1788,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262629792;"PI";"Outro";"551637000045002";2;"Fundo Especial de Financiamento de Campanha";20360001;"Serviços advocatícios";1;"Financeiro";1;"Transferência eletrônica";50696075;36831153;"20/10/2022";"SERVIÇOS ADVOCATICIOS DURANTE AS ELEIÇÕES DE 2022";"10000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"07/02/2024";3262629042;"PI";"Nota Fiscal";"553434000038511";1;"Outros Recursos";20110000;"Publicidade por adesivos";1;"Financeiro";1;"Transferência eletrônica";52270314;38702006;"24/10/2022";"IMPRESSAO DE ADESIVO PROGRESSISTAS 10X30CM | IMPRESSAO DE ADESIVO PROGRESSISTAS 10X30CM | IMPRESSAO DE ADESIVO PROGRESSISTAS 15X40 CM";"31630,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Relatório Financeiro";"13/09/2022";3262633974;"PI";"#NULO";"311618";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";42415380;28733739;"31/08/2022";"#NULO";"15000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"30/01/2024";3262638543;"PI";"#NULO";"301450";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";52266850;38697937;"30/08/2022";"#NULO";"19644,03"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"07/02/2024";3262629042;"PI";"#NULO";"555027000000814";0;"Fundo Partidário";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";52270302;38701923;"25/08/2022";"#NULO";"250000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"07/02/2024";3262629042;"PI";"#NULO";"555027000000814";0;"Fundo Partidário";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";52270217;38701944;"14/10/2022";"#NULO";"200000,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"01/11/2022";3262630638;"PI";"Nota Fiscal";"091301";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";1;"Transferência eletrônica";49489089;35388091;"13/09/2022";"SERVIÇOS DE PANFLETAGEM E MILITANCIA";"1212,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"18/11/2022";3262629792;"PI";"Nota Fiscal";"92901";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";1;"Transferência eletrônica";50696068;36831220;"29/09/2022";"SERVIÇO DE ENTRAGA DE MATERIAIS DURANTE A CAMPANHA";"1600,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"01/11/2022";3262630638;"PI";"Nota Fiscal";"1606";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";1;"Transferência eletrônica";49489065;35388107;"30/09/2022";"SERVIÇOS DE MOTORISTA";"2424,00"
"07/06/2026";"15:00:27";2022;2;"Ordinária";"Final";"25/03/2024";3262629475;"PI";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";52307101;38745884;"14/09/2022";"TARIFAS BANCÁRIAS";"1,30"
